Sicheng,20:12:07,2,32,0.026000000000000002,
Alec,20:12:26,2,12,0.0016,
Julian,20:12:35,3,1,0.0,C:/Users/Admin/OneDrive/Documents/git_repos/pokemoneggdisplay/egggifs/hatchedgifs/totodile.gif
Joyce,20:35:14,1,30,0.020800000000000003,
Raven,20:35:26,1,12,0.006999999999999999,
Kevin L,20:35:40,1,46,0.06739999999999999,
linda,20:35:54,3,1,0.0,C:/Users/Admin/OneDrive/Documents/git_repos/pokemoneggdisplay/egggifs/hatchedgifs/igglybuff.gif
melvin,20:35:58,2,21,0.017400000000000002,
Kathleen,20:37:05,1,48,0.0446,
Jewon,20:37:19,2,1,0.0,
Janarth,20:46:08,1,34,0.03900000000000001,
Theja,20:46:32,2,5,0.0,
Anise,20:47:04,2,36,0.0354,
jp,20:55:05,1,14,0.010400000000000001,
sam,20:55:29,2,30,0.013000000000000001,
emily,20:56:05,1,5,0.0004,
markowo,20:56:39,1,43,0.0586,
Annie,21:09:24,2,7,0.0,
jake,21:09:33,1,13,0.0058000000000000005,
jeff,21:17:35,0,52,0.056799999999999996,
kristine,21:17:58,1,32,0.041400000000000006,
kpoo,21:25:22,0,44,0.033600000000000005,
