Sicheng,20:12:07,1,16,0.009000000000000001,
Alec,20:12:26,0,60,0.06680000000000001,
Julian,20:12:35,2,5,0.0,
Joyce,20:35:14,0,38,0.0318,
Raven,20:35:26,0,37,0.029400000000000006,
Kevin L,20:35:40,0,37,0.0546,
linda,20:35:54,0,37,0.0332,
melvin,20:35:58,1,1,0.0,
Julia,20:36:26,0,36,0.022199999999999998,
Ben,20:36:38,1,16,0.0104,
Kathleen,20:37:05,0,36,0.04660000000000001,
Jewon,20:37:19,0,35,0.0222,
Janarth,20:46:08,0,27,0.026800000000000004,
Theja,20:46:32,0,26,0.0148,
Anise,20:47:04,1,0,0.0,
jp,20:55:05,0,17,0.0108,
sam,20:55:29,1,2,0.0,
emily,20:56:05,0,16,0.005,
markowo,20:56:39,0,15,0.004200000000000001,
Annie,21:09:24,0,2,0.0,
jake,21:09:33,0,2,0.0,
