Sicheng,20:12:07,1,3,0.0,
Alec,20:12:26,0,47,0.04640000000000001,
Julian,20:12:35,1,21,0.0086,
Joyce,20:35:14,0,25,0.0206,
Raven,20:35:26,0,24,0.022200000000000004,
Kevin L,20:35:40,0,24,0.020200000000000003,
linda,20:35:54,0,24,0.0158,
melvin,20:35:58,0,24,0.0054,
Julia,20:36:26,0,23,0.0068000000000000005,
Ben,20:36:38,1,3,0.0,
Kathleen,20:37:05,0,23,0.022800000000000004,
Jewon,20:37:19,0,22,0.0002,
Janarth,20:46:08,0,14,0.005600000000000001,
Theja,20:46:32,0,13,0.0108,
Anise,20:47:04,0,13,0.003,
jp,20:55:05,0,5,0.0,
sam,20:55:29,0,4,0.001,
emily,20:56:05,0,4,0.0004,
markowo,20:56:39,0,3,0.0002,
